commons_page_id,title,source_category,source_page_url,original_url,download_url,license,license_url,creator,credit,automated_license_screen,training_status
52596264,File:07548-Karlsbad-1906-Cafe Pupp - Innenansicht-Brück & Sohn Kunstverlag.jpg,Dining rooms,https://commons.wikimedia.org/wiki/File:07548-Karlsbad-1906-Cafe_Pupp_-_Innenansicht-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fd/07548-Karlsbad-1906-Cafe_Pupp_-_Innenansicht-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fd/07548-Karlsbad-1906-Cafe_Pupp_-_Innenansicht-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg/480px-07548-Karlsbad-1906-Cafe_Pupp_-_Innenansicht-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Brück & Sohn Kunstverlag Meißen,Own work,passed,candidate_not_for_training
53972166,File:Armchair with flowers and bestlite lamp (8724495924).jpg,Living rooms,https://commons.wikimedia.org/wiki/File:Armchair_with_flowers_and_bestlite_lamp_(8724495924).jpg,https://upload.wikimedia.org/wikipedia/commons/0/0e/Armchair_with_flowers_and_bestlite_lamp_%288724495924%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/0/0e/Armchair_with_flowers_and_bestlite_lamp_%288724495924%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Wicker Paradise from New Rochelle, United States",#myhome#slettvoll#dorianmaxi#pillow#flower#wicker#basket#lamp#bestlite#bynord#vase# by @lindaheitmann1 was liked by the outdoor wicker furniture experts!,passed,candidate_not_for_training
167913231,"File:Reception room at Serbian Orthodox Episcopal Palace in Milton, Ontario.jpg",Reception rooms,"https://commons.wikimedia.org/wiki/File:Reception_room_at_Serbian_Orthodox_Episcopal_Palace_in_Milton,_Ontario.jpg",https://upload.wikimedia.org/wikipedia/commons/a/ac/Reception_room_at_Serbian_Orthodox_Episcopal_Palace_in_Milton%2C_Ontario.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ac/Reception_room_at_Serbian_Orthodox_Episcopal_Palace_in_Milton%2C_Ontario.jpg/480px-Reception_room_at_Serbian_Orthodox_Episcopal_Palace_in_Milton%2C_Ontario.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Vujcic,Own work,passed,candidate_not_for_training
174054405,File:Ditton Manor.jpg,Wedding venues,https://commons.wikimedia.org/wiki/File:Ditton_Manor.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3b/Ditton_Manor.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Ditton_Manor.jpg/480px-Ditton_Manor.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,DigitalKnowledgeCurator,Own work,passed,candidate_not_for_training
6076935,File:Vomitorium.png,Event venues,https://commons.wikimedia.org/wiki/File:Vomitorium.png,https://upload.wikimedia.org/wikipedia/commons/6/69/Vomitorium.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/6/69/Vomitorium.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,Public domain,,w:en:User:Dyfsunctional,"w:en:File:Vomitorium.png , where it was uploaded by w:en:User:Dyfsunctional with ""PD-self""; this tag on enwikipedia means Dysfunctional holds the copyright to the image and releases it into the PD.",passed,candidate_not_for_training
23615344,File:Jagera Arts Centre (6274934076).jpg,Community halls,https://commons.wikimedia.org/wiki/File:Jagera_Arts_Centre_(6274934076).jpg,https://upload.wikimedia.org/wikipedia/commons/b/b6/Jagera_Arts_Centre_%286274934076%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Jagera_Arts_Centre_%286274934076%29.jpg/480px-Jagera_Arts_Centre_%286274934076%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Brisbane City Council,Jagera Arts Centre,passed,candidate_not_for_training
33633823,File:Gfp-meeting-room.jpg,Meeting rooms,https://commons.wikimedia.org/wiki/File:Gfp-meeting-room.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c0/Gfp-meeting-room.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Gfp-meeting-room.jpg/500px-Gfp-meeting-room.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public Domain,https://web.archive.org/web/20230926203737/https://creativecommons.org/licenses/publicdomain/,Yinan Chen,"www.goodfreephotos.com ( gallery , image )",passed,candidate_not_for_training
2236304,File:BMF Europasaal 2.jpg,Conference rooms,https://commons.wikimedia.org/wiki/File:BMF_Europasaal_2.jpg,https://upload.wikimedia.org/wikipedia/commons/e/ed/BMF_Europasaal_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/BMF_Europasaal_2.jpg/500px-BMF_Europasaal_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Photo: Andreas Praefcke,Self-photographed,passed,candidate_not_for_training
112454062,File:Fixing Pret a Mange Fridge in NJ Tpk Vincent Lombardi Stop.jpg,Interiors of restaurants,https://commons.wikimedia.org/wiki/File:Fixing_Pret_a_Mange_Fridge_in_NJ_Tpk_Vincent_Lombardi_Stop.jpg,https://upload.wikimedia.org/wikipedia/commons/9/93/Fixing_Pret_a_Mange_Fridge_in_NJ_Tpk_Vincent_Lombardi_Stop.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Fixing_Pret_a_Mange_Fridge_in_NJ_Tpk_Vincent_Lombardi_Stop.jpg/500px-Fixing_Pret_a_Mange_Fridge_in_NJ_Tpk_Vincent_Lombardi_Stop.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Bonnachoven,Own work,passed,candidate_not_for_training
160935886,"File:Cultural and Exhibition Center, Pokrovskoye-Streshnevo District, Moscow.jpg",Convention centers,"https://commons.wikimedia.org/wiki/File:Cultural_and_Exhibition_Center,_Pokrovskoye-Streshnevo_District,_Moscow.jpg",https://upload.wikimedia.org/wikipedia/commons/5/51/Cultural_and_Exhibition_Center%2C_Pokrovskoye-Streshnevo_District%2C_Moscow.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Cultural_and_Exhibition_Center%2C_Pokrovskoye-Streshnevo_District%2C_Moscow.jpg/500px-Cultural_and_Exhibition_Center%2C_Pokrovskoye-Streshnevo_District%2C_Moscow.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,SayaAndy,Own work,passed,candidate_not_for_training
61211363,File:Elokuvateatteri-Kruunu-1966.jpg,Foyers,https://commons.wikimedia.org/wiki/File:Elokuvateatteri-Kruunu-1966.jpg,https://upload.wikimedia.org/wikipedia/commons/5/52/Elokuvateatteri-Kruunu-1966.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Elokuvateatteri-Kruunu-1966.jpg/500px-Elokuvateatteri-Kruunu-1966.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,,Anonymous Unknown author,"http://hs.mediadelivery.io/img/1920/3ccf7244161a40369ec171ff693fa98a.jpg Used in articles Helsingin Sanomat, 13.7.2017, Kuva-arvoitus: Täällä ollaan vaan ja hengaillaan Helsingin Sanomat, 20.7.2017, Kuva-arvoitus: Tartu tiukasti kiinni ja pyöritä (answer for the 13.7. picture quest) Helsingin Sanomat, 27.11.2015, Uusi elokuvateatteri yhdistää elokuvat ja baarin",passed,candidate_not_for_training
29697021,File:Sen.John Edwards (6354753405).jpg,Ballrooms,https://commons.wikimedia.org/wiki/File:Sen.John_Edwards_(6354753405).jpg,https://upload.wikimedia.org/wikipedia/commons/0/07/Sen.John_Edwards_%286354753405%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Sen.John_Edwards_%286354753405%29.jpg/480px-Sen.John_Edwards_%286354753405%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,roanokecollege,Sen.John Edwards Uploaded by AlbertHerring,passed,candidate_not_for_training
52597050,"File:07607-Kaltenhof-1906-bei Elbogen, Forsters Restauration-Brück & Sohn Kunstverlag.jpg",Dining rooms,"https://commons.wikimedia.org/wiki/File:07607-Kaltenhof-1906-bei_Elbogen,_Forsters_Restauration-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg",https://upload.wikimedia.org/wikipedia/commons/0/0b/07607-Kaltenhof-1906-bei_Elbogen%2C_Forsters_Restauration-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/07607-Kaltenhof-1906-bei_Elbogen%2C_Forsters_Restauration-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg/480px-07607-Kaltenhof-1906-bei_Elbogen%2C_Forsters_Restauration-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Brück & Sohn Kunstverlag Meißen,Own work,passed,candidate_not_for_training
41988724,File:Baldomer Gili Roig. Menjador.jpg,Living rooms,https://commons.wikimedia.org/wiki/File:Baldomer_Gili_Roig._Menjador.jpg,https://upload.wikimedia.org/wikipedia/commons/6/68/Baldomer_Gili_Roig._Menjador.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/6/68/Baldomer_Gili_Roig._Menjador.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,Public domain,,Baldomer Gili i Roig,https://www.flickr.com/photos/46958463@N06/8724589629/,passed,candidate_not_for_training
14719361,"File:Reception Rooms, Hotel Mossop (1909).png",Reception rooms,"https://commons.wikimedia.org/wiki/File:Reception_Rooms,_Hotel_Mossop_(1909).png",https://upload.wikimedia.org/wikipedia/commons/7/78/Reception_Rooms%2C_Hotel_Mossop_%281909%29.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/7/78/Reception_Rooms%2C_Hotel_Mossop_%281909%29.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,Public domain,,"Construction: A Journal for the Architectural, Engineering and Contractor Interests in Canada","Construction: A Journal for the Architectural, Engineering and Contractor Interests in Canada , Vol. 3, No. 1, November 1909",passed,candidate_not_for_training
150821920,File:G-80 edit.jpg,Wedding venues,https://commons.wikimedia.org/wiki/File:G-80_edit.jpg,https://upload.wikimedia.org/wikipedia/commons/9/9b/G-80_edit.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/9/9b/G-80_edit.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Jessica Turich Photography,gabbinbar.com.au,passed,candidate_not_for_training
23615338,File:Jagera Arts Centre (6274943168).jpg,Community halls,https://commons.wikimedia.org/wiki/File:Jagera_Arts_Centre_(6274943168).jpg,https://upload.wikimedia.org/wikipedia/commons/4/4e/Jagera_Arts_Centre_%286274943168%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4e/Jagera_Arts_Centre_%286274943168%29.jpg/480px-Jagera_Arts_Centre_%286274943168%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Brisbane City Council,Jagera Arts Centre,passed,candidate_not_for_training
35624025,File:Konteneryrrr3.JPG,Meeting rooms,https://commons.wikimedia.org/wiki/File:Konteneryrrr3.JPG,https://upload.wikimedia.org/wikipedia/commons/e/ef/Konteneryrrr3.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Konteneryrrr3.JPG/500px-Konteneryrrr3.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Marcinrybakoski,Own work,passed,candidate_not_for_training
2236318,File:BMF Europasaal 3.jpg,Conference rooms,https://commons.wikimedia.org/wiki/File:BMF_Europasaal_3.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8b/BMF_Europasaal_3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BMF_Europasaal_3.jpg/500px-BMF_Europasaal_3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Photo: Andreas Praefcke,Self-photographed,passed,candidate_not_for_training
157436300,File:HK TKO 寶琳 Po Lam MCP 新都城中心 Metro City Plaza mall One shop 海港酒家 Victoria Harbour Seafood Restaurant January 2025 R12S 04.jpg,Interiors of restaurants,https://commons.wikimedia.org/wiki/File:HK_TKO_%E5%AF%B6%E7%90%B3_Po_Lam_MCP_%E6%96%B0%E9%83%BD%E5%9F%8E%E4%B8%AD%E5%BF%83_Metro_City_Plaza_mall_One_shop_%E6%B5%B7%E6%B8%AF%E9%85%92%E5%AE%B6_Victoria_Harbour_Seafood_Restaurant_January_2025_R12S_04.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3f/HK_TKO_%E5%AF%B6%E7%90%B3_Po_Lam_MCP_%E6%96%B0%E9%83%BD%E5%9F%8E%E4%B8%AD%E5%BF%83_Metro_City_Plaza_mall_One_shop_%E6%B5%B7%E6%B8%AF%E9%85%92%E5%AE%B6_Victoria_Harbour_Seafood_Restaurant_January_2025_R12S_04.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3f/HK_TKO_%E5%AF%B6%E7%90%B3_Po_Lam_MCP_%E6%96%B0%E9%83%BD%E5%9F%8E%E4%B8%AD%E5%BF%83_Metro_City_Plaza_mall_One_shop_%E6%B5%B7%E6%B8%AF%E9%85%92%E5%AE%B6_Victoria_Harbour_Seafood_Restaurant_January_2025_R12S_04.jpg/500px-HK_TKO_%E5%AF%B6%E7%90%B3_Po_Lam_MCP_%E6%96%B0%E9%83%BD%E5%9F%8E%E4%B8%AD%E5%BF%83_Metro_City_Plaza_mall_One_shop_%E6%B5%B7%E6%B8%AF%E9%85%92%E5%AE%B6_Victoria_Harbour_Seafood_Restaurant_January_2025_R12S_04.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,RENMIN Leei 2025 HUA,Own work,passed,candidate_not_for_training
106759858,File:Havana - Palace of Conventions.jpg,Convention centers,https://commons.wikimedia.org/wiki/File:Havana_-_Palace_of_Conventions.jpg,https://upload.wikimedia.org/wikipedia/commons/4/45/Havana_-_Palace_of_Conventions.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Havana_-_Palace_of_Conventions.jpg/500px-Havana_-_Palace_of_Conventions.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,,Anonymous Unknown author,Digital scan of postcard,passed,candidate_not_for_training
172457021,File:Estate real.jpg,Foyers,https://commons.wikimedia.org/wiki/File:Estate_real.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8c/Estate_real.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Estate_real.jpg/500px-Estate_real.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Saxesa,Own work,passed,candidate_not_for_training
33403955,File:WonderCon 2011 Masquerade Backstage - Esplanade Ballroom audio-visual control center (5594080875).jpg,Ballrooms,https://commons.wikimedia.org/wiki/File:WonderCon_2011_Masquerade_Backstage_-_Esplanade_Ballroom_audio-visual_control_center_(5594080875).jpg,https://upload.wikimedia.org/wikipedia/commons/2/25/WonderCon_2011_Masquerade_Backstage_-_Esplanade_Ballroom_audio-visual_control_center_%285594080875%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/WonderCon_2011_Masquerade_Backstage_-_Esplanade_Ballroom_audio-visual_control_center_%285594080875%29.jpg/480px-WonderCon_2011_Masquerade_Backstage_-_Esplanade_Ballroom_audio-visual_control_center_%285594080875%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"The Conmunity - Pop Culture Geek from Los Angeles, CA, USA",WonderCon 2011 Masquerade Backstage - Esplanade Ballroom audio/visual control center,passed,candidate_not_for_training
52624304,"File:10183--1908-Hassmann Restaurant ""Bürgerstübl""-Brück & Sohn Kunstverlag.jpg",Dining rooms,https://commons.wikimedia.org/wiki/File:10183--1908-Hassmann_Restaurant_%22B%C3%BCrgerst%C3%BCbl%22-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5e/10183--1908-Hassmann_Restaurant_%22B%C3%BCrgerst%C3%BCbl%22-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/10183--1908-Hassmann_Restaurant_%22B%C3%BCrgerst%C3%BCbl%22-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg/480px-10183--1908-Hassmann_Restaurant_%22B%C3%BCrgerst%C3%BCbl%22-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Brück & Sohn Kunstverlag Meißen,Own work,passed,candidate_not_for_training
152481475,File:לינת חולים - אויפנאמס צימער.jpg,Reception rooms,https://commons.wikimedia.org/wiki/File:%D7%9C%D7%99%D7%A0%D7%AA_%D7%97%D7%95%D7%9C%D7%99%D7%9D_-_%D7%90%D7%95%D7%99%D7%A4%D7%A0%D7%90%D7%9E%D7%A1_%D7%A6%D7%99%D7%9E%D7%A2%D7%A8.jpg,https://upload.wikimedia.org/wikipedia/commons/2/25/%D7%9C%D7%99%D7%A0%D7%AA_%D7%97%D7%95%D7%9C%D7%99%D7%9D_-_%D7%90%D7%95%D7%99%D7%A4%D7%A0%D7%90%D7%9E%D7%A1_%D7%A6%D7%99%D7%9E%D7%A2%D7%A8.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/%D7%9C%D7%99%D7%A0%D7%AA_%D7%97%D7%95%D7%9C%D7%99%D7%9D_-_%D7%90%D7%95%D7%99%D7%A4%D7%A0%D7%90%D7%9E%D7%A1_%D7%A6%D7%99%D7%9E%D7%A2%D7%A8.jpg/480px-%D7%9C%D7%99%D7%A0%D7%AA_%D7%97%D7%95%D7%9C%D7%99%D7%9D_-_%D7%90%D7%95%D7%99%D7%A4%D7%A0%D7%90%D7%9E%D7%A1_%D7%A6%D7%99%D7%9E%D7%A2%D7%A8.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,Public domain,,Unknown author Unknown author,"Albom made for Doctor M. Halpern (ד""ר מ. האלפערן), 12 Mat 1925",passed,candidate_not_for_training
137555980,File:Hoa tươi trang trí tiệc cưới.jpg,Wedding venues,https://commons.wikimedia.org/wiki/File:Hoa_t%C6%B0%C6%A1i_trang_tr%C3%AD_ti%E1%BB%87c_c%C6%B0%E1%BB%9Bi.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8c/Hoa_t%C6%B0%C6%A1i_trang_tr%C3%AD_ti%E1%BB%87c_c%C6%B0%E1%BB%9Bi.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Hoa_t%C6%B0%C6%A1i_trang_tr%C3%AD_ti%E1%BB%87c_c%C6%B0%E1%BB%9Bi.jpg/480px-Hoa_t%C6%B0%C6%A1i_trang_tr%C3%AD_ti%E1%BB%87c_c%C6%B0%E1%BB%9Bi.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,KOL Giới Trẻ,Own work,passed,candidate_not_for_training
23615333,File:Jagera Arts Centre hall (6274957928).jpg,Community halls,https://commons.wikimedia.org/wiki/File:Jagera_Arts_Centre_hall_(6274957928).jpg,https://upload.wikimedia.org/wikipedia/commons/3/37/Jagera_Arts_Centre_hall_%286274957928%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/Jagera_Arts_Centre_hall_%286274957928%29.jpg/480px-Jagera_Arts_Centre_hall_%286274957928%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Brisbane City Council,Jagera Arts Centre hall,passed,candidate_not_for_training
30683162,File:Meeting Room Oulu City Hall 20110319.JPG,Meeting rooms,https://commons.wikimedia.org/wiki/File:Meeting_Room_Oulu_City_Hall_20110319.JPG,https://upload.wikimedia.org/wikipedia/commons/d/d2/Meeting_Room_Oulu_City_Hall_20110319.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Meeting_Room_Oulu_City_Hall_20110319.JPG/500px-Meeting_Room_Oulu_City_Hall_20110319.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Estormiz,Own work,passed,candidate_not_for_training
2236301,File:BMF Europasaal.jpg,Conference rooms,https://commons.wikimedia.org/wiki/File:BMF_Europasaal.jpg,https://upload.wikimedia.org/wikipedia/commons/9/97/BMF_Europasaal.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/BMF_Europasaal.jpg/500px-BMF_Europasaal.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,Photo: Andreas Praefcke,Self-photographed,passed,candidate_not_for_training
61946613,File:Panama (4159132257).jpg,Convention centers,https://commons.wikimedia.org/wiki/File:Panama_(4159132257).jpg,https://upload.wikimedia.org/wikipedia/commons/2/26/Panama_%284159132257%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Panama_%284159132257%29.jpg/500px-Panama_%284159132257%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Javier Losa,Panama,passed,candidate_not_for_training
3788179,File:Euskalduna foyer 1.jpg,Foyers,https://commons.wikimedia.org/wiki/File:Euskalduna_foyer_1.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fc/Euskalduna_foyer_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Euskalduna_foyer_1.jpg/500px-Euskalduna_foyer_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.5,https://creativecommons.org/licenses/by/2.5,Photo: Andreas Praefcke,Own work,passed,candidate_not_for_training
33403953,File:WonderCon 2011 Masquerade Backstage - Esplanade Ballroom audio-visual control center (5594080923).jpg,Ballrooms,https://commons.wikimedia.org/wiki/File:WonderCon_2011_Masquerade_Backstage_-_Esplanade_Ballroom_audio-visual_control_center_(5594080923).jpg,https://upload.wikimedia.org/wikipedia/commons/9/94/WonderCon_2011_Masquerade_Backstage_-_Esplanade_Ballroom_audio-visual_control_center_%285594080923%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/WonderCon_2011_Masquerade_Backstage_-_Esplanade_Ballroom_audio-visual_control_center_%285594080923%29.jpg/480px-WonderCon_2011_Masquerade_Backstage_-_Esplanade_Ballroom_audio-visual_control_center_%285594080923%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"The Conmunity - Pop Culture Geek from Los Angeles, CA, USA",WonderCon 2011 Masquerade Backstage - Esplanade Ballroom audio/visual control center,passed,candidate_not_for_training
52642514,File:12574-Theresienstadt-1911-Cafe Wien-Brück & Sohn Kunstverlag.jpg,Dining rooms,https://commons.wikimedia.org/wiki/File:12574-Theresienstadt-1911-Cafe_Wien-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1e/12574-Theresienstadt-1911-Cafe_Wien-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/12574-Theresienstadt-1911-Cafe_Wien-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg/480px-12574-Theresienstadt-1911-Cafe_Wien-Br%C3%BCck_%26_Sohn_Kunstverlag.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Brück & Sohn Kunstverlag Meißen,Own work,passed,candidate_not_for_training
